3,1.0,46.4526603794,0.174385391716,0.163361027872,1.05533228435,
4,1.33333333333,46.4456448752,0.207458483248,0.195431904509,1.07236993756,
5,1.66666666667,46.4807223965,0.202447408773,0.149330019343,1.05433006945,
6,2.0,46.4506559496,0.188416400245,0.178394251295,1.15455155895,
7,2.33333333333,46.456669239,0.184407540665,0.169374317241,1.11145631846,
8,2.66666666667,46.5067799838,0.148327804448,0.139307870394,1.14553162489,
9,3.0,46.5007666944,0.175387606611,0.170376532136,1.10544302909,
10,3.33333333333,46.4777157518,0.189418615139,0.210465127933,1.11847182273,
11,3.66666666667,46.4245983624,0.164363242767,0.217480632197,1.06234778861,
12,4.0,46.437627156,0.18741418535,0.188416400245,1.04330570561,
13,4.33333333333,46.4777157518,0.164363242767,0.172380961926,1.11746960783,
14,4.66666666667,46.5258220668,0.201445193878,0.145321159763,1.07136772267,
15,5.0,46.5318353561,0.212469557723,0.138305655499,1.0843965163,
16,5.33333333333,46.4967578348,0.193427474719,0.180398681085,1.10143416951,
17,5.66666666667,46.5147977029,0.144318944868,0.152336664028,1.05733671414,
18,6.0,46.4967578348,0.145321159763,0.168372102346,1.09642309504,
19,6.33333333333,46.4887401157,0.170376532136,0.182403110875,1.11947403762,
20,6.66666666667,46.4727046773,0.150332234238,0.188416400245,1.09141202057,
21,7.0,46.4997644795,0.174385391716,0.164363242767,1.05132342477,
22,7.33333333333,46.5007666944,0.172380961926,0.173383176821,1.09441866525,
23,7.66666666667,46.4817246114,0.191423044929,0.188416400245,1.07537658225,
24,8.0,46.4606780986,0.174385391716,0.161356598082,1.10143416951,
25,8.33333333333,46.4346205113,0.169374317241,0.200442978984,1.11346074825,
26,8.66666666667,46.4276050071,0.140310085288,0.206456268353,1.11546517804,
27,9.0,46.4586736688,0.174385391716,0.167369887451,1.12849397168,
28,9.33333333333,46.4336182964,0.199440764089,0.180398681085,1.07236993756,
29,9.66666666667,46.4356227262,0.198438549194,0.1773920364,1.11847182273,
30,10.0,46.3985407751,0.155343308712,0.217480632197,1.06134557372,
31,10.3333333333,46.4366249411,0.17939646619,0.146323374658,1.16457370789,
32,10.6666666667,46.4005452049,0.180398681085,0.18741418535,1.08138987162,
33,11.0,46.4276050071,0.184407540665,0.170376532136,1.01925254813,
34,11.3333333333,46.447649305,0.151334449133,0.165365457661,1.06936329288,
35,11.6666666667,46.4877379008,0.197436334299,0.153338878922,1.03629020134,
36,12.0,46.4767135369,0.18540975556,0.151334449133,1.05633449924,
37,12.3333333333,46.4696980327,0.193427474719,0.153338878922,1.04831678008,
38,12.6666666667,46.4306116518,0.140310085288,0.189418615139,1.0262680524,
39,13.0,46.4546648092,0.146323374658,0.153338878922,1.05433006945,
40,13.3333333333,46.466691388,0.150332234238,0.138305655499,1.07437436735,
41,13.6666666667,46.4486515199,0.1773920364,0.161356598082,1.05332785456,
42,14.0,46.4396315858,0.150332234238,0.153338878922,1.08339430141,
43,14.3333333333,46.4486515199,0.143316729973,0.161356598082,1.05533228435,
44,14.6666666667,46.456669239,0.144318944868,0.145321159763,1.03929684603,
45,15.0,46.4747091071,0.170376532136,0.132292366129,0.984175026809,
46,15.3333333333,46.4696980327,0.153338878922,0.164363242767,1.07337215246,
47,15.6666666667,46.4596758837,0.150332234238,0.152336664028,1.06034335882,
48,16.0,46.4787179667,0.159352168292,0.140310085288,1.04731456519,
49,16.3333333333,46.4606780986,0.142314515078,0.164363242767,1.0252658375,
50,16.6666666667,46.4656891731,0.159352168292,0.138305655499,1.04029906092,
51,17.0,46.4556670241,0.146323374658,0.157347738502,1.05332785456,
52,17.3333333333,46.466691388,0.143316729973,0.145321159763,1.04230349071,
53,17.6666666667,46.4526603794,0.147325589553,0.175387606611,1.0443079205,
54,18.0,46.4847312561,0.156345523607,0.141312300183,1.10544302909,
55,18.3333333333,46.4676936029,0.161356598082,0.144318944868,1.04931899498,
56,18.6666666667,46.4717024624,0.173383176821,0.151334449133,1.00321710981,
57,19.0,46.4266027922,0.127281291655,0.180398681085,1.02225919282,
58,19.3333333333,46.4205895028,0.155343308712,0.166367672556,0.989186101284,
59,19.6666666667,46.4045540645,0.135299010814,0.168372102346,0.995199390653,
60,20.0,46.4105673539,0.160354383187,0.168372102346,0.979163952335,
61,20.3333333333,46.3915252708,0.152336664028,0.176389821506,0.958117439541,
62,20.6666666667,46.4516581645,0.174385391716,0.121268002285,0.947093075697,
63,21.0,46.4466470901,0.157347738502,0.151334449133,0.951101935277,
64,21.3333333333,46.4656891731,0.18140089598,0.127281291655,0.973150662965,
65,21.6666666667,46.4596758837,0.146323374658,0.139307870394,1.01424147366,
66,22.0,46.4396315858,0.146323374658,0.151334449133,1.02727026729,
67,22.3333333333,46.4115695687,0.133294581024,0.166367672556,0.934064282063,
68,22.6666666667,46.418585073,0.131290151234,0.156345523607,1.07938544183,
69,23.0,46.4235961475,0.138305655499,0.145321159763,1.04931899498,
70,23.3333333333,46.4165806432,0.163361027872,0.162358812977,1.04831678008,
71,23.6666666667,46.3925274857,0.150332234238,0.170376532136,1.04831678008,
72,24.0,46.3794986921,0.155343308712,0.163361027872,1.04029906092,
73,24.3333333333,46.4406338007,0.146323374658,0.149330019343,1.05633449924,
74,24.6666666667,46.4356227262,0.150332234238,0.150332234238,1.0443079205,
75,25.0,46.4466470901,0.210465127933,0.143316729973,1.08138987162,
76,25.3333333333,46.418585073,0.145321159763,0.165365457661,1.04330570561,
77,25.6666666667,46.418585073,0.154341093817,0.140310085288,1.05332785456,
78,26.0,46.4035518496,0.137303440604,0.169374317241,1.08339430141,
79,26.3333333333,46.4155784283,0.140310085288,0.164363242767,1.04931899498,
80,26.6666666667,46.3945319155,0.154341093817,0.192425259824,1.09040980567,
81,27.0,46.4215917177,0.176389821506,0.154341093817,1.02326140771,
82,27.3333333333,46.4266027922,0.171378747031,0.146323374658,1.05232563966,
83,27.6666666667,46.4105673539,0.18140089598,0.170376532136,1.05733671414,
84,28.0,46.3975385602,0.151334449133,0.167369887451,1.02225919282,
85,28.3333333333,46.4225939326,0.154341093817,0.149330019343,1.07537658225,
86,28.6666666667,46.4035518496,0.154341093817,0.174385391716,1.02326140771,
87,29.0,46.4276050071,0.174385391716,0.136301225709,1.08038765672,
